n,test_idx,logscore_total,logscore_lf,logscore_mf,logscore_hf
100,14,580.077392578125,22.101024627685547,27.192073822021484,530.7843017578125
100,15,601.490478515625,23.887588500976562,33.38184356689453,544.2210083007812
100,16,619.2963256835938,26.7248477935791,32.962364196777344,559.609130859375
100,17,624.3839111328125,27.392467498779297,40.014591217041016,556.9768676757812
100,18,660.5670776367188,21.84187126159668,37.04692840576172,601.6782836914062
100,19,614.3492431640625,21.139347076416016,26.622379302978516,566.5874633789062
100,20,603.923828125,24.404085159301758,32.53956985473633,546.9801635742188
100,21,636.5094604492188,23.93806266784668,23.141788482666016,589.4296264648438
100,22,625.5318603515625,24.60761260986328,31.097272872924805,569.8270263671875
100,23,620.1488037109375,17.990427017211914,35.51532745361328,566.6430053710938
100,24,616.3726806640625,23.277193069458008,38.21162414550781,554.8838500976562
100,25,621.436279296875,21.59286880493164,27.660097122192383,572.183349609375
100,26,616.8281860351562,29.494905471801758,28.034282684326172,559.2989501953125
100,27,630.0175170898438,22.16128158569336,27.648815155029297,580.2073974609375
100,28,615.6773071289062,24.089685440063477,28.26038932800293,563.3272094726562
100,29,591.9783935546875,21.380535125732422,32.39725112915039,538.2005615234375
100,30,580.4155883789062,22.724668502807617,29.601423263549805,528.0894775390625
100,31,621.0877075195312,29.530723571777344,30.04473876953125,561.51220703125
100,32,601.5011596679688,23.79766082763672,35.20539093017578,542.4981079101562
100,33,588.732666015625,19.251384735107422,27.347820281982422,542.1334228515625
100,34,603.7723388671875,24.313385009765625,21.911762237548828,557.5471801757812
100,35,598.7181396484375,28.895517349243164,31.883705139160156,537.9389038085938
100,36,611.158935546875,23.492633819580078,33.45745086669922,554.2088623046875
100,37,571.1773071289062,23.824975967407227,23.275636672973633,524.0767211914062
100,38,626.8350219726562,19.87140464782715,33.83725357055664,573.1264038085938
100,39,601.9591064453125,24.78390121459961,31.27677345275879,545.8984375
100,40,620.6087036132812,21.3581485748291,32.9133415222168,566.3372192382812
100,41,594.3674926757812,20.83795928955078,31.798439025878906,541.7310791015625
100,42,614.263916015625,25.4160099029541,35.707462310791016,553.1405029296875
100,43,656.62939453125,24.755491256713867,38.28486633300781,593.5890502929688
100,44,559.9705810546875,24.354581832885742,32.5179328918457,503.09808349609375
100,45,590.4772338867188,25.95079803466797,27.004745483398438,537.521728515625
100,46,597.4467163085938,21.615331649780273,30.495126724243164,545.3362426757812
100,47,621.4675903320312,23.051870346069336,32.63520050048828,565.780517578125
100,48,593.6320190429688,28.353273391723633,29.09939956665039,536.1793823242188
100,49,629.91552734375,25.560775756835938,33.06987762451172,571.2848510742188
200,0,501.8501892089844,20.740449905395508,28.982385635375977,452.1273498535156
200,1,550.6393432617188,22.836544036865234,19.926612854003906,507.876220703125
200,2,528.8541259765625,24.550914764404297,20.967023849487305,483.3361511230469
200,3,515.3507080078125,19.942882537841797,26.53762435913086,468.8702087402344
200,4,502.6242370605469,23.297985076904297,19.141149520874023,460.18511962890625
200,5,531.1196899414062,25.92403221130371,23.373764038085938,481.8218994140625
200,6,532.6435546875,21.260101318359375,34.69972229003906,476.6837463378906
200,7,565.1366577148438,29.206222534179688,21.08538246154785,514.8450927734375
200,8,547.9497680664062,23.412235260009766,12.495773315429688,512.041748046875
200,9,538.3776245117188,24.181005477905273,7.217522621154785,506.9790954589844
200,10,514.5116577148438,25.861799240112305,14.635215759277344,474.0146179199219
200,11,506.6769104003906,22.43581771850586,11.476048469543457,472.7650451660156
200,12,560.1326293945312,19.84992218017578,24.86436653137207,515.4183349609375
200,13,531.0281982421875,27.049997329711914,22.9116268157959,481.0665588378906
200,14,490.6088562011719,23.217220306396484,19.969518661499023,447.422119140625
200,15,506.5928649902344,23.620969772338867,23.783771514892578,459.1881103515625
200,16,536.3431396484375,25.576169967651367,23.659786224365234,487.1072082519531
200,17,516.8858642578125,26.68461799621582,29.574153900146484,460.6270751953125
200,18,576.7338256835938,22.15166664123535,27.444551467895508,527.1375732421875
200,19,515.7901000976562,20.982139587402344,18.909841537475586,475.8981018066406
200,20,527.057373046875,24.829875946044922,24.252243041992188,477.9752197265625
200,21,541.220703125,22.767799377441406,14.20549488067627,504.2474060058594
200,22,523.651611328125,23.66341209411621,21.757108688354492,478.2310791015625
200,23,532.697509765625,17.792600631713867,26.750926971435547,488.1539611816406
200,24,512.786376953125,22.53439712524414,29.105375289916992,461.1465759277344
200,25,534.8649291992188,21.039674758911133,19.815441131591797,494.00982666015625
200,26,535.7015380859375,28.51351547241211,18.75200843811035,488.4360046386719
200,27,552.1224365234375,21.888166427612305,21.853614807128906,508.380615234375
200,28,528.00732421875,23.424877166748047,20.29825210571289,484.2841796875
200,29,506.45574951171875,20.868207931518555,23.048738479614258,462.5387878417969
200,30,485.3535461425781,22.448266983032227,21.23345184326172,441.6718444824219
200,31,509.8790588378906,28.298294067382812,17.905229568481445,463.675537109375
200,32,513.9969482421875,22.625825881958008,25.540782928466797,465.8303527832031
200,33,493.06805419921875,19.00333023071289,18.924009323120117,455.1407165527344
200,34,514.7161254882812,24.996034622192383,10.645233154296875,479.0748596191406
200,35,514.4635009765625,28.99340057373047,20.016141891479492,465.4539794921875
200,36,524.536865234375,22.707902908325195,24.9586124420166,476.870361328125
200,37,490.9085998535156,23.36296844482422,15.442642211914062,452.1029968261719
200,38,541.0604248046875,19.335996627807617,25.4825439453125,496.24188232421875
200,39,519.1365966796875,24.508075714111328,21.562541961669922,473.0659484863281
200,40,530.6504516601562,21.712074279785156,23.416988372802734,485.5213928222656
200,41,509.90875244140625,19.864416122436523,24.21424674987793,465.830078125
200,42,527.916748046875,23.434406280517578,24.723548889160156,479.7588195800781
200,43,556.2067260742188,24.041677474975586,28.985605239868164,503.179443359375
200,44,484.7964782714844,24.329879760742188,25.45930290222168,435.0072937011719
200,45,509.3099365234375,26.137739181518555,18.91806983947754,464.2541198730469
200,46,502.81744384765625,21.4893856048584,20.408491134643555,460.9195556640625
200,47,521.4617919921875,22.894567489624023,22.477191925048828,476.09002685546875
200,48,503.0595397949219,28.588825225830078,16.999094009399414,457.47161865234375
200,49,532.4993896484375,24.68708610534668,24.091304779052734,483.72100830078125
