n,test_idx,logscore_total,logscore_lf,logscore_mf,logscore_hf
100,22,741.29052734375,24.753917694091797,56.936092376708984,659.6005249023438
100,23,726.3960571289062,22.111202239990234,49.9195442199707,654.3652954101562
100,24,732.9685668945312,22.149545669555664,70.65013122558594,640.1688842773438
100,25,743.9957885742188,24.000879287719727,58.12241744995117,661.8724365234375
100,26,737.9321899414062,34.003150939941406,53.838905334472656,650.0901489257812
100,27,734.2959594726562,24.90290069580078,45.80554962158203,663.5875244140625
100,28,728.8706665039062,24.983579635620117,45.91525650024414,657.9718017578125
100,29,708.591064453125,25.303430557250977,57.981597900390625,625.3060302734375
100,30,712.1557006835938,26.99245262145996,50.83578109741211,634.3274536132812
100,31,756.3544921875,32.972999572753906,58.03470230102539,665.3467407226562
100,32,736.139892578125,25.250839233398438,64.76333618164062,646.125732421875
100,33,700.952392578125,22.357646942138672,48.437278747558594,630.157470703125
100,34,724.0823974609375,22.378934860229492,48.941246032714844,652.76220703125
100,35,741.6085205078125,28.9155330657959,60.32775115966797,652.365234375
100,36,731.734375,22.85628318786621,62.010276794433594,646.8677978515625
100,37,713.8133544921875,25.3208065032959,45.76958465576172,642.7229614257812
100,38,763.7086181640625,27.452024459838867,62.88860321044922,673.3679809570312
100,39,731.4236450195312,27.710906982421875,54.08869552612305,649.6240234375
100,40,717.3162841796875,25.008834838867188,48.7875862121582,643.5198974609375
100,41,704.201904296875,26.019540786743164,55.77363204956055,622.40869140625
100,42,740.9306640625,29.6938533782959,59.00779724121094,652.2290649414062
100,43,766.3018188476562,29.009681701660156,71.64688110351562,665.645263671875
100,44,711.1541748046875,25.723800659179688,53.57155990600586,631.8588256835938
100,45,718.7451782226562,33.02239227294922,51.128204345703125,634.5945434570312
100,46,709.0933837890625,27.029613494873047,48.20564651489258,633.858154296875
100,47,722.4991455078125,26.903167724609375,50.00313186645508,645.5928955078125
100,48,704.3648681640625,24.07245445251465,50.63859176635742,629.65380859375
100,49,767.6781616210938,27.902545928955078,56.17655563354492,683.5990600585938
200,0,696.1676025390625,28.222030639648438,66.69644165039062,601.2491455078125
200,1,726.4531860351562,28.41596794128418,51.3039665222168,646.7332763671875
200,2,715.0946044921875,26.57438850402832,54.92403793334961,633.59619140625
200,3,713.1076049804688,21.713281631469727,52.207523345947266,639.1868286132812
200,4,686.9921264648438,26.645069122314453,46.380069732666016,613.9669799804688
200,5,699.0552368164062,26.46010398864746,50.46811294555664,622.1270141601562
200,6,714.9639282226562,25.578420639038086,61.20751953125,628.177978515625
200,7,737.597412109375,36.991851806640625,51.38286590576172,649.22265625
200,8,728.286865234375,23.908248901367188,56.153114318847656,648.2255249023438
200,9,722.6988525390625,21.9755859375,58.04818344116211,642.6751098632812
200,10,712.387451171875,28.467769622802734,55.46121597290039,628.4584350585938
200,11,693.8387451171875,23.99972915649414,51.76020431518555,618.0787963867188
200,12,731.6129150390625,21.23586654663086,50.909019470214844,659.4680786132812
200,13,724.7283935546875,29.542024612426758,57.76106262207031,637.42529296875
200,14,691.2988891601562,30.917190551757812,62.0615119934082,598.3201904296875
200,15,697.33984375,25.09081268310547,54.38928985595703,617.8597412109375
200,16,713.6634521484375,28.459197998046875,66.83809661865234,618.3661499023438
200,17,719.4202270507812,28.147615432739258,61.39778137207031,629.8748779296875
200,18,747.68603515625,20.772199630737305,58.2043571472168,668.70947265625
200,19,700.3600463867188,28.175642013549805,47.95197677612305,624.232421875
200,20,689.1096801757812,27.389034271240234,50.244651794433594,611.4760131835938
200,21,717.2225952148438,25.340984344482422,49.19174575805664,642.6898803710938
200,22,720.3074340820312,24.385215759277344,58.062095642089844,637.860107421875
200,23,712.5047607421875,21.719558715820312,48.44093704223633,642.3442993164062
200,24,712.3758544921875,22.091157913208008,72.015625,618.26904296875
200,25,727.4786987304688,23.236494064331055,56.684932708740234,647.5572509765625
200,26,713.445556640625,32.16471862792969,51.305294036865234,629.9755249023438
200,27,721.0726318359375,24.858116149902344,46.53904724121094,649.6754760742188
200,28,713.459716796875,24.883115768432617,44.816497802734375,643.7600708007812
200,29,687.268310546875,25.163909912109375,55.81550216674805,606.2888793945312
200,30,693.0018920898438,26.368324279785156,48.278411865234375,618.3551635742188
200,31,721.40380859375,30.71259307861328,54.07317352294922,636.6180419921875
200,32,714.2183837890625,24.53827667236328,63.06132125854492,626.6187744140625
200,33,680.1656494140625,22.97545051574707,45.560943603515625,611.6292114257812
200,34,702.937255859375,22.639772415161133,46.94599151611328,633.3514404296875
200,35,737.1908569335938,29.208932876586914,61.70746612548828,646.2744750976562
200,36,707.1403198242188,23.248769760131836,60.011619567871094,623.8799438476562
200,37,694.269287109375,24.78335189819336,45.61899948120117,623.866943359375
200,38,744.7997436523438,28.26234245300293,62.8852424621582,653.6521606445312
200,39,715.7565307617188,29.03019142150879,51.49733352661133,635.22900390625
200,40,701.7117309570312,25.270061492919922,48.185081481933594,628.256591796875
200,41,681.582275390625,25.36719512939453,54.016353607177734,602.19873046875
200,42,717.8173217773438,28.239896774291992,55.073028564453125,634.50439453125
200,43,746.9963989257812,28.746572494506836,72.2437744140625,646.006103515625
200,44,698.7390747070312,24.72812271118164,55.2654914855957,618.7454833984375
200,45,694.9288330078125,32.43070983886719,51.10390090942383,611.3942260742188
200,46,687.4920654296875,25.548946380615234,48.304447174072266,613.638671875
200,47,695.3406372070312,26.42695426940918,45.056148529052734,623.8574829101562
200,48,683.9532470703125,24.571861267089844,47.88005065917969,611.5013427734375
200,49,748.2284545898438,27.294490814208984,53.30717849731445,667.6267700195312
